exactPrice,sqftPrice,securityDeposit,propertyType,maintenanceCharges,locality,furnishing,flrNum,firstMonthCharges,totalFlrNum,city,bedrooms,bathrooms,RentOrSale,Long,Lat,postedOn_DaysAgo
8500.0,8.0,312.0,2.0,256.0,1206.0,2.0,12.0,1945.0,14.0,3.0,1.0,3.0,0.0,560.0,574.0,655.0
6700000.0,1964.0,312.0,3.0,256.0,3373.0,0.0,11.0,1945.0,10.0,14.0,1.0,1.0,1.0,5764.0,5795.0,663.0
2700000.0,473.0,312.0,4.0,256.0,2593.0,3.0,5.0,1945.0,4.0,11.0,1.0,2.0,1.0,4644.0,4670.0,721.0
10000.0,4.0,312.0,2.0,256.0,2917.0,3.0,0.0,1945.0,12.0,13.0,1.0,1.0,0.0,5116.0,5138.0,650.0
110000.0,71.0,221.0,5.0,234.0,2160.0,1.0,12.0,1728.0,6.0,3.0,4.0,4.0,0.0,4002.0,4016.0,650.0
25000.0,25.0,139.0,3.0,151.0,1535.0,0.0,5.0,1031.0,3.0,5.0,2.0,1.0,0.0,2771.0,2780.0,645.0
18700000.0,3833.0,312.0,3.0,256.0,3144.0,1.0,13.0,1945.0,32.0,14.0,4.0,6.0,1.0,5820.0,5850.0,647.0
2000000.0,1980.0,312.0,3.0,256.0,2552.0,1.0,12.0,1945.0,14.0,14.0,0.0,0.0,1.0,5028.0,5052.0,657.0
22000.0,19.0,312.0,3.0,216.0,1500.0,3.0,0.0,352.0,16.0,1.0,2.0,3.0,0.0,2654.0,2634.0,667.0
25000.0,43.0,139.0,3.0,140.0,1535.0,3.0,1.0,1032.0,1.0,5.0,1.0,1.0,0.0,2771.0,2780.0,647.0
23000.0,60.0,312.0,3.0,256.0,1367.0,1.0,1.0,1945.0,2.0,2.0,1.0,1.0,0.0,2350.0,2362.0,667.0
2900000.0,540.0,312.0,1.0,256.0,3179.0,1.0,1.0,1945.0,12.0,16.0,2.0,2.0,1.0,5661.0,5691.0,745.0
10000.0,14.0,125.0,3.0,161.0,2385.0,1.0,0.0,534.0,12.0,10.0,1.0,1.0,0.0,4305.0,4324.0,702.0
12500000.0,3240.0,312.0,3.0,256.0,3407.0,1.0,3.0,1945.0,1.0,12.0,2.0,2.0,1.0,6175.0,6210.0,646.0
6500000.0,2321.0,312.0,3.0,256.0,3064.0,1.0,1.0,1945.0,1.0,10.0,2.0,1.0,1.0,5565.0,5592.0,677.0
8500.0,10.0,35.0,3.0,256.0,2779.0,3.0,1.0,196.0,12.0,12.0,1.0,1.0,0.0,5124.0,5146.0,686.0
85000.0,919.0,312.0,2.0,256.0,3781.0,1.0,0.0,1945.0,5.0,5.0,4.0,2.0,0.0,3955.0,3971.0,666.0
20000.0,73.0,115.0,3.0,256.0,3535.0,3.0,1.0,832.0,12.0,15.0,0.0,0.0,0.0,6487.0,6520.0,653.0
20000.0,14.0,115.0,3.0,256.0,1535.0,3.0,7.0,1010.0,15.0,5.0,2.0,2.0,0.0,2538.0,2549.0,684.0
30000.0,53.0,92.0,3.0,256.0,3124.0,0.0,2.0,832.0,7.0,16.0,2.0,2.0,0.0,5790.0,5819.0,671.0
28000.0,31.0,103.0,3.0,256.0,1577.0,1.0,5.0,817.0,4.0,5.0,2.0,2.0,0.0,2613.0,2625.0,645.0
17000.0,14.0,104.0,2.0,70.0,2633.0,3.0,6.0,915.0,12.0,,2.0,2.0,0.0,4829.0,4853.0,678.0
4200000.0,1022.0,312.0,2.0,256.0,2994.0,3.0,12.0,1945.0,5.0,11.0,4.0,4.0,1.0,5534.0,5561.0,770.0
18500000.0,3816.0,312.0,3.0,256.0,3474.0,1.0,18.0,1945.0,11.0,17.0,1.0,1.0,1.0,6565.0,6603.0,646.0
25000.0,84.0,221.0,3.0,111.0,1747.0,1.0,11.0,961.0,15.0,4.0,0.0,0.0,0.0,2828.0,2893.0,647.0
